"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","EMP","WOMEN","THND_PER","M","1988-05",2946.795,
"AUS","EMP","WOMEN","THND_PER","M","1988-06",2953.457,
"AUS","EMP","WOMEN","THND_PER","M","1988-07",2952.993,
"AUS","EMP","WOMEN","THND_PER","M","1988-08",2990.428,
"AUS","EMP","WOMEN","THND_PER","M","1988-09",3012.862,
"AUS","EMP","WOMEN","THND_PER","M","1988-10",3018.044,
"AUS","EMP","WOMEN","THND_PER","M","1988-11",3017.333,
"AUS","EMP","WOMEN","THND_PER","M","1988-12",3043.065,
"AUS","EMP","WOMEN","THND_PER","M","1989-01",3067.868,
"AUS","EMP","WOMEN","THND_PER","M","1989-02",3094.69,
"AUS","EMP","WOMEN","THND_PER","M","1989-03",3103.065,
"AUS","EMP","WOMEN","THND_PER","M","1989-04",3110.646,
"AUS","EMP","WOMEN","THND_PER","M","1989-05",3146.615,
"AUS","EMP","WOMEN","THND_PER","M","1989-06",3146.745,
"AUS","EMP","WOMEN","THND_PER","M","1989-07",3153.716,
"AUS","EMP","WOMEN","THND_PER","M","1989-08",3179.551,
"AUS","EMP","WOMEN","THND_PER","M","1989-09",3192.493,
"AUS","EMP","WOMEN","THND_PER","M","1989-10",3194.869,
"AUS","EMP","WOMEN","THND_PER","M","1989-11",3218.525,
"AUS","EMP","WOMEN","THND_PER","M","1989-12",3226.348,
"AUS","EMP","WOMEN","THND_PER","M","1990-01",3224.279,
"AUS","EMP","WOMEN","THND_PER","M","1990-02",3240.416,
"AUS","EMP","WOMEN","THND_PER","M","1990-03",3251.767,
"AUS","EMP","WOMEN","THND_PER","M","1990-04",3253.666,
"AUS","EMP","WOMEN","THND_PER","M","1990-05",3270.889,
"AUS","EMP","WOMEN","THND_PER","M","1990-06",3272.865,
"AUS","EMP","WOMEN","THND_PER","M","1990-07",3285.736,
"AUS","EMP","WOMEN","THND_PER","M","1990-08",3268.011,
"AUS","EMP","WOMEN","THND_PER","M","1990-09",3250.465,
"AUS","EMP","WOMEN","THND_PER","M","1990-10",3256.316,
"AUS","EMP","WOMEN","THND_PER","M","1990-11",3256.91,
"AUS","EMP","WOMEN","THND_PER","M","1990-12",3261.525,
"AUS","EMP","WOMEN","THND_PER","M","1991-01",3234.055,
"AUS","EMP","WOMEN","THND_PER","M","1991-02",3242.526,
"AUS","EMP","WOMEN","THND_PER","M","1991-03",3223.074,
"AUS","EMP","WOMEN","THND_PER","M","1991-04",3233.579,
"AUS","EMP","WOMEN","THND_PER","M","1991-05",3230.03,
"AUS","EMP","WOMEN","THND_PER","M","1991-06",3223.989,
"AUS","EMP","WOMEN","THND_PER","M","1991-07",3216.506,
"AUS","EMP","WOMEN","THND_PER","M","1991-08",3215.393,
"AUS","EMP","WOMEN","THND_PER","M","1991-09",3222.056,
"AUS","EMP","WOMEN","THND_PER","M","1991-10",3205.499,
"AUS","EMP","WOMEN","THND_PER","M","1991-11",3187.823,
"AUS","EMP","WOMEN","THND_PER","M","1991-12",3210.816,
"AUS","EMP","WOMEN","THND_PER","M","1992-01",3226.084,
"AUS","EMP","WOMEN","THND_PER","M","1992-02",3233.004,
"AUS","EMP","WOMEN","THND_PER","M","1992-03",3222.716,
"AUS","EMP","WOMEN","THND_PER","M","1992-04",3215.892,
"AUS","EMP","WOMEN","THND_PER","M","1992-05",3217.14,
"AUS","EMP","WOMEN","THND_PER","M","1992-06",3229.549,
"AUS","EMP","WOMEN","THND_PER","M","1992-07",3244.405,
"AUS","EMP","WOMEN","THND_PER","M","1992-08",3253.764,
"AUS","EMP","WOMEN","THND_PER","M","1992-09",3237.579,
"AUS","EMP","WOMEN","THND_PER","M","1992-10",3244.323,
"AUS","EMP","WOMEN","THND_PER","M","1992-11",3221.81,
"AUS","EMP","WOMEN","THND_PER","M","1992-12",3226.329,
"AUS","EMP","WOMEN","THND_PER","M","1993-01",3253.451,
"AUS","EMP","WOMEN","THND_PER","M","1993-02",3223.587,
"AUS","EMP","WOMEN","THND_PER","M","1993-03",3238.422,
"AUS","EMP","WOMEN","THND_PER","M","1993-04",3235.658,
"AUS","EMP","WOMEN","THND_PER","M","1993-05",3231.036,
"AUS","EMP","WOMEN","THND_PER","M","1993-06",3230.638,
"AUS","EMP","WOMEN","THND_PER","M","1993-07",3228.765,
"AUS","EMP","WOMEN","THND_PER","M","1993-08",3254.379,
"AUS","EMP","WOMEN","THND_PER","M","1993-09",3257.337,
"AUS","EMP","WOMEN","THND_PER","M","1993-10",3288.256,
"AUS","EMP","WOMEN","THND_PER","M","1993-11",3288.499,
"AUS","EMP","WOMEN","THND_PER","M","1993-12",3296.018,
"AUS","EMP","WOMEN","THND_PER","M","1994-01",3300.487,
"AUS","EMP","WOMEN","THND_PER","M","1994-02",3323.848,
"AUS","EMP","WOMEN","THND_PER","M","1994-03",3331.417,
"AUS","EMP","WOMEN","THND_PER","M","1994-04",3321.972,
"AUS","EMP","WOMEN","THND_PER","M","1994-05",3345.32,
"AUS","EMP","WOMEN","THND_PER","M","1994-06",3350.663,
"AUS","EMP","WOMEN","THND_PER","M","1994-07",3388.806,
"AUS","EMP","WOMEN","THND_PER","M","1994-08",3378.355,
"AUS","EMP","WOMEN","THND_PER","M","1994-09",3416.74,
"AUS","EMP","WOMEN","THND_PER","M","1994-10",3401.97,
"AUS","EMP","WOMEN","THND_PER","M","1994-11",3413.912,
"AUS","EMP","WOMEN","THND_PER","M","1994-12",3430.079,
"AUS","EMP","WOMEN","THND_PER","M","1995-01",3435.795,
"AUS","EMP","WOMEN","THND_PER","M","1995-02",3452.19,
"AUS","EMP","WOMEN","THND_PER","M","1995-03",3466.266,
"AUS","EMP","WOMEN","THND_PER","M","1995-04",3502.582,
"AUS","EMP","WOMEN","THND_PER","M","1995-05",3517.865,
"AUS","EMP","WOMEN","THND_PER","M","1995-06",3541.986,
"AUS","EMP","WOMEN","THND_PER","M","1995-07",3545.66,
"AUS","EMP","WOMEN","THND_PER","M","1995-08",3550.376,
"AUS","EMP","WOMEN","THND_PER","M","1995-09",3535.162,
"AUS","EMP","WOMEN","THND_PER","M","1995-10",3554.075,
"AUS","EMP","WOMEN","THND_PER","M","1995-11",3582.253,
"AUS","EMP","WOMEN","THND_PER","M","1995-12",3588.945,
"AUS","EMP","WOMEN","THND_PER","M","1996-01",3588.372,
"AUS","EMP","WOMEN","THND_PER","M","1996-02",3575.642,
"AUS","EMP","WOMEN","THND_PER","M","1996-03",3580.583,
"AUS","EMP","WOMEN","THND_PER","M","1996-04",3583.999,
"AUS","EMP","WOMEN","THND_PER","M","1996-05",3579.493,
"AUS","EMP","WOMEN","THND_PER","M","1996-06",3578.727,
"AUS","EMP","WOMEN","THND_PER","M","1996-07",3582.338,
"AUS","EMP","WOMEN","THND_PER","M","1996-08",3580.968,
"AUS","EMP","WOMEN","THND_PER","M","1996-09",3577.952,
"AUS","EMP","WOMEN","THND_PER","M","1996-10",3593.76,
"AUS","EMP","WOMEN","THND_PER","M","1996-11",3580.548,
"AUS","EMP","WOMEN","THND_PER","M","1996-12",3599.108,
"AUS","EMP","WOMEN","THND_PER","M","1997-01",3605.367,
"AUS","EMP","WOMEN","THND_PER","M","1997-02",3617.701,
"AUS","EMP","WOMEN","THND_PER","M","1997-03",3612.406,
"AUS","EMP","WOMEN","THND_PER","M","1997-04",3610.629,
"AUS","EMP","WOMEN","THND_PER","M","1997-05",3610.771,
"AUS","EMP","WOMEN","THND_PER","M","1997-06",3603.552,
"AUS","EMP","WOMEN","THND_PER","M","1997-07",3622.372,
"AUS","EMP","WOMEN","THND_PER","M","1997-08",3612.305,
"AUS","EMP","WOMEN","THND_PER","M","1997-09",3649.657,
"AUS","EMP","WOMEN","THND_PER","M","1997-10",3634.225,
"AUS","EMP","WOMEN","THND_PER","M","1997-11",3657.933,
"AUS","EMP","WOMEN","THND_PER","M","1997-12",3651.29,
"AUS","EMP","WOMEN","THND_PER","M","1998-01",3648.208,
"AUS","EMP","WOMEN","THND_PER","M","1998-02",3659.953,
"AUS","EMP","WOMEN","THND_PER","M","1998-03",3664.746,
"AUS","EMP","WOMEN","THND_PER","M","1998-04",3684.306,
"AUS","EMP","WOMEN","THND_PER","M","1998-05",3685.823,
"AUS","EMP","WOMEN","THND_PER","M","1998-06",3704.782,
"AUS","EMP","WOMEN","THND_PER","M","1998-07",3722.781,
"AUS","EMP","WOMEN","THND_PER","M","1998-08",3734.198,
"AUS","EMP","WOMEN","THND_PER","M","1998-09",3732.887,
"AUS","EMP","WOMEN","THND_PER","M","1998-10",3747.908,
"AUS","EMP","WOMEN","THND_PER","M","1998-11",3727.181,
"AUS","EMP","WOMEN","THND_PER","M","1998-12",3753.604,
"AUS","EMP","WOMEN","THND_PER","M","1999-01",3740.345,
"AUS","EMP","WOMEN","THND_PER","M","1999-02",3738.27,
"AUS","EMP","WOMEN","THND_PER","M","1999-03",3740.729,
"AUS","EMP","WOMEN","THND_PER","M","1999-04",3751.737,
"AUS","EMP","WOMEN","THND_PER","M","1999-05",3749.229,
"AUS","EMP","WOMEN","THND_PER","M","1999-06",3766.302,
"AUS","EMP","WOMEN","THND_PER","M","1999-07",3784.256,
"AUS","EMP","WOMEN","THND_PER","M","1999-08",3785.315,
"AUS","EMP","WOMEN","THND_PER","M","1999-09",3799.832,
"AUS","EMP","WOMEN","THND_PER","M","1999-10",3832.242,
"AUS","EMP","WOMEN","THND_PER","M","1999-11",3834.14,
"AUS","EMP","WOMEN","THND_PER","M","1999-12",3863.175,
"AUS","EMP","WOMEN","THND_PER","M","2000-01",3824.57,
"AUS","EMP","WOMEN","THND_PER","M","2000-02",3844.482,
"AUS","EMP","WOMEN","THND_PER","M","2000-03",3885.581,
"AUS","EMP","WOMEN","THND_PER","M","2000-04",3904.017,
"AUS","EMP","WOMEN","THND_PER","M","2000-05",3905.035,
"AUS","EMP","WOMEN","THND_PER","M","2000-06",3931.089,
"AUS","EMP","WOMEN","THND_PER","M","2000-07",3977.125,
"AUS","EMP","WOMEN","THND_PER","M","2000-08",3994.057,
"AUS","EMP","WOMEN","THND_PER","M","2000-09",3973.369,
"AUS","EMP","WOMEN","THND_PER","M","2000-10",3963.087,
"AUS","EMP","WOMEN","THND_PER","M","2000-11",3922.33,
"AUS","EMP","WOMEN","THND_PER","M","2000-12",3954.891,
"AUS","EMP","WOMEN","THND_PER","M","2001-01",3957.844,
"AUS","EMP","WOMEN","THND_PER","M","2001-02",3969.185,
"AUS","EMP","WOMEN","THND_PER","M","2001-03",3993.21,
"AUS","EMP","WOMEN","THND_PER","M","2001-04",4021.321,
"AUS","EMP","WOMEN","THND_PER","M","2001-05",4010.248,
"AUS","EMP","WOMEN","THND_PER","M","2001-06",4012.015,
"AUS","EMP","WOMEN","THND_PER","M","2001-07",4011.674,
"AUS","EMP","WOMEN","THND_PER","M","2001-08",4027.595,
"AUS","EMP","WOMEN","THND_PER","M","2001-09",4009.312,
"AUS","EMP","WOMEN","THND_PER","M","2001-10",4021.96,
"AUS","EMP","WOMEN","THND_PER","M","2001-11",4041.524,
"AUS","EMP","WOMEN","THND_PER","M","2001-12",4027.176,
"AUS","EMP","WOMEN","THND_PER","M","2002-01",4049.8,
"AUS","EMP","WOMEN","THND_PER","M","2002-02",4056.195,
"AUS","EMP","WOMEN","THND_PER","M","2002-03",4063.558,
"AUS","EMP","WOMEN","THND_PER","M","2002-04",4046.387,
"AUS","EMP","WOMEN","THND_PER","M","2002-05",4046.568,
"AUS","EMP","WOMEN","THND_PER","M","2002-06",4055.529,
"AUS","EMP","WOMEN","THND_PER","M","2002-07",4066.745,
"AUS","EMP","WOMEN","THND_PER","M","2002-08",4112.531,
"AUS","EMP","WOMEN","THND_PER","M","2002-09",4115.607,
"AUS","EMP","WOMEN","THND_PER","M","2002-10",4123.605,
"AUS","EMP","WOMEN","THND_PER","M","2002-11",4145.013,
"AUS","EMP","WOMEN","THND_PER","M","2002-12",4175.309,
"AUS","EMP","WOMEN","THND_PER","M","2003-01",4215.968,
"AUS","EMP","WOMEN","THND_PER","M","2003-02",4223.374,
"AUS","EMP","WOMEN","THND_PER","M","2003-03",4185.41,
"AUS","EMP","WOMEN","THND_PER","M","2003-04",4204.46,
"AUS","EMP","WOMEN","THND_PER","M","2003-05",4212.288,
"AUS","EMP","WOMEN","THND_PER","M","2003-06",4199.022,
"AUS","EMP","WOMEN","THND_PER","M","2003-07",4186.165,
"AUS","EMP","WOMEN","THND_PER","M","2003-08",4204.863,
"AUS","EMP","WOMEN","THND_PER","M","2003-09",4202.825,
"AUS","EMP","WOMEN","THND_PER","M","2003-10",4207.756,
"AUS","EMP","WOMEN","THND_PER","M","2003-11",4199.407,
"AUS","EMP","WOMEN","THND_PER","M","2003-12",4202.054,
"AUS","EMP","WOMEN","THND_PER","M","2004-01",4196.623,
"AUS","EMP","WOMEN","THND_PER","M","2004-02",4200.546,
"AUS","EMP","WOMEN","THND_PER","M","2004-03",4230.462,
"AUS","EMP","WOMEN","THND_PER","M","2004-04",4237.576,
"AUS","EMP","WOMEN","THND_PER","M","2004-05",4239.253,
"AUS","EMP","WOMEN","THND_PER","M","2004-06",4240.203,
"AUS","EMP","WOMEN","THND_PER","M","2004-07",4252.253,
"AUS","EMP","WOMEN","THND_PER","M","2004-08",4265.539,
"AUS","EMP","WOMEN","THND_PER","M","2004-09",4282.598,
"AUS","EMP","WOMEN","THND_PER","M","2004-10",4320.406,
"AUS","EMP","WOMEN","THND_PER","M","2004-11",4336.831,
"AUS","EMP","WOMEN","THND_PER","M","2004-12",4345.277,
"AUS","EMP","WOMEN","THND_PER","M","2005-01",4365.557,
"AUS","EMP","WOMEN","THND_PER","M","2005-02",4385.15,
"AUS","EMP","WOMEN","THND_PER","M","2005-03",4404.678,
"AUS","EMP","WOMEN","THND_PER","M","2005-04",4416.266,
"AUS","EMP","WOMEN","THND_PER","M","2005-05",4412.655,
"AUS","EMP","WOMEN","THND_PER","M","2005-06",4435.143,
"AUS","EMP","WOMEN","THND_PER","M","2005-07",4450.83,
"AUS","EMP","WOMEN","THND_PER","M","2005-08",4468.905,
"AUS","EMP","WOMEN","THND_PER","M","2005-09",4461.561,
"AUS","EMP","WOMEN","THND_PER","M","2005-10",4474.269,
"AUS","EMP","WOMEN","THND_PER","M","2005-11",4477.516,
"AUS","EMP","WOMEN","THND_PER","M","2005-12",4486.181,
"AUS","EMP","WOMEN","THND_PER","M","2006-01",4489.192,
"AUS","EMP","WOMEN","THND_PER","M","2006-02",4496.152,
"AUS","EMP","WOMEN","THND_PER","M","2006-03",4512.201,
"AUS","EMP","WOMEN","THND_PER","M","2006-04",4519.465,
"AUS","EMP","WOMEN","THND_PER","M","2006-05",4548.97,
"AUS","EMP","WOMEN","THND_PER","M","2006-06",4562.07,
"AUS","EMP","WOMEN","THND_PER","M","2006-07",4588.467,
"AUS","EMP","WOMEN","THND_PER","M","2006-08",4596.073,
"AUS","EMP","WOMEN","THND_PER","M","2006-09",4619.96,
"AUS","EMP","WOMEN","THND_PER","M","2006-10",4597.827,
"AUS","EMP","WOMEN","THND_PER","M","2006-11",4617.444,
"AUS","EMP","WOMEN","THND_PER","M","2006-12",4635.014,
"AUS","EMP","WOMEN","THND_PER","M","2007-01",4634.389,
"AUS","EMP","WOMEN","THND_PER","M","2007-02",4647.685,
"AUS","EMP","WOMEN","THND_PER","M","2007-03",4650.087,
"AUS","EMP","WOMEN","THND_PER","M","2007-04",4663.231,
"AUS","EMP","WOMEN","THND_PER","M","2007-05",4682.503,
"AUS","EMP","WOMEN","THND_PER","M","2007-06",4681.385,
"AUS","EMP","WOMEN","THND_PER","M","2007-07",4701.992,
"AUS","EMP","WOMEN","THND_PER","M","2007-08",4721.731,
"AUS","EMP","WOMEN","THND_PER","M","2007-09",4743.521,
"AUS","EMP","WOMEN","THND_PER","M","2007-10",4750.925,
"AUS","EMP","WOMEN","THND_PER","M","2007-11",4769.967,
"AUS","EMP","WOMEN","THND_PER","M","2007-12",4786.129,
"AUS","EMP","WOMEN","THND_PER","M","2008-01",4787.591,
"AUS","EMP","WOMEN","THND_PER","M","2008-02",4804.448,
"AUS","EMP","WOMEN","THND_PER","M","2008-03",4824.198,
"AUS","EMP","WOMEN","THND_PER","M","2008-04",4855.69,
"AUS","EMP","WOMEN","THND_PER","M","2008-05",4830.34,
"AUS","EMP","WOMEN","THND_PER","M","2008-06",4842.442,
"AUS","EMP","WOMEN","THND_PER","M","2008-07",4865.459,
"AUS","EMP","WOMEN","THND_PER","M","2008-08",4884.468,
"AUS","EMP","WOMEN","THND_PER","M","2008-09",4867.339,
"AUS","EMP","WOMEN","THND_PER","M","2008-10",4875.757,
"AUS","EMP","WOMEN","THND_PER","M","2008-11",4880.789,
"AUS","EMP","WOMEN","THND_PER","M","2008-12",4896.047,
"AUS","EMP","WOMEN","THND_PER","M","2009-01",4917.658,
"AUS","EMP","WOMEN","THND_PER","M","2009-02",4930.454,
"AUS","EMP","WOMEN","THND_PER","M","2009-03",4916.279,
"AUS","EMP","WOMEN","THND_PER","M","2009-04",4929.458,
"AUS","EMP","WOMEN","THND_PER","M","2009-05",4930.284,
"AUS","EMP","WOMEN","THND_PER","M","2009-06",4915.466,
"AUS","EMP","WOMEN","THND_PER","M","2009-07",4934.422,
"AUS","EMP","WOMEN","THND_PER","M","2009-08",4910.458,
"AUS","EMP","WOMEN","THND_PER","M","2009-09",4915.959,
"AUS","EMP","WOMEN","THND_PER","M","2009-10",4928.76,
"AUS","EMP","WOMEN","THND_PER","M","2009-11",4947.91,
"AUS","EMP","WOMEN","THND_PER","M","2009-12",4952.883,
"AUS","EMP","WOMEN","THND_PER","M","2010-01",4964.429,
"AUS","EMP","WOMEN","THND_PER","M","2010-02",4951.349,
"AUS","EMP","WOMEN","THND_PER","M","2010-03",4969.101,
"AUS","EMP","WOMEN","THND_PER","M","2010-04",4960.956,
"AUS","EMP","WOMEN","THND_PER","M","2010-05",4969.894,
"AUS","EMP","WOMEN","THND_PER","M","2010-06",4991.406,
"AUS","EMP","WOMEN","THND_PER","M","2010-07",5008.303,
"AUS","EMP","WOMEN","THND_PER","M","2010-08",5016.187,
"AUS","EMP","WOMEN","THND_PER","M","2010-09",5026.632,
"AUS","EMP","WOMEN","THND_PER","M","2010-10",5038.234,
"AUS","EMP","WOMEN","THND_PER","M","2010-11",5062.24,
"AUS","EMP","WOMEN","THND_PER","M","2010-12",5062.033,
"AUS","EMP","WOMEN","THND_PER","M","2011-01",5069.095,
"AUS","EMP","WOMEN","THND_PER","M","2011-02",5065.87,
"AUS","EMP","WOMEN","THND_PER","M","2011-03",5097.456,
"AUS","EMP","WOMEN","THND_PER","M","2011-04",5092.436,
"AUS","EMP","WOMEN","THND_PER","M","2011-05",5083.18,
"AUS","EMP","WOMEN","THND_PER","M","2011-06",5112.021,
"AUS","EMP","WOMEN","THND_PER","M","2011-07",5117.471,
"AUS","EMP","WOMEN","THND_PER","M","2011-08",5123.637,
"AUS","EMP","WOMEN","THND_PER","M","2011-09",5140.604,
"AUS","EMP","WOMEN","THND_PER","M","2011-10",5143.334,
"AUS","EMP","WOMEN","THND_PER","M","2011-11",5133.149,
"AUS","EMP","WOMEN","THND_PER","M","2011-12",5106.413,
"AUS","EMP","WOMEN","THND_PER","M","2012-01",5139.888,
"AUS","EMP","WOMEN","THND_PER","M","2012-02",5137.996,
"AUS","EMP","WOMEN","THND_PER","M","2012-03",5191.442,
"AUS","EMP","WOMEN","THND_PER","M","2012-04",5167.332,
"AUS","EMP","WOMEN","THND_PER","M","2012-05",5199.304,
"AUS","EMP","WOMEN","THND_PER","M","2012-06",5175.807,
"AUS","EMP","WOMEN","THND_PER","M","2012-07",5198.453,
"AUS","EMP","WOMEN","THND_PER","M","2012-08",5201.391,
"AUS","EMP","WOMEN","THND_PER","M","2012-09",5232.121,
"AUS","EMP","WOMEN","THND_PER","M","2012-10",5205.059,
"AUS","EMP","WOMEN","THND_PER","M","2012-11",5211.961,
"AUS","EMP","WOMEN","THND_PER","M","2012-12",5200.214,
"AUS","EMP","WOMEN","THND_PER","M","2013-01",5239.797,
"AUS","EMP","WOMEN","THND_PER","M","2013-02",5255.276,
"AUS","EMP","WOMEN","THND_PER","M","2013-03",5247.282,
"AUS","EMP","WOMEN","THND_PER","M","2013-04",5266.484,
"AUS","EMP","WOMEN","THND_PER","M","2013-05",5246.307,
"AUS","EMP","WOMEN","THND_PER","M","2013-06",5255.633,
"AUS","EMP","WOMEN","THND_PER","M","2013-07",5259.754,
"AUS","EMP","WOMEN","THND_PER","M","2013-08",5263.441,
"AUS","EMP","WOMEN","THND_PER","M","2013-09",5272.584,
"AUS","EMP","WOMEN","THND_PER","M","2013-10",5276.302,
"AUS","EMP","WOMEN","THND_PER","M","2013-11",5261.616,
"AUS","EMP","WOMEN","THND_PER","M","2013-12",5245.493,
"AUS","EMP","WOMEN","THND_PER","M","2014-01",5265.931,
"AUS","EMP","WOMEN","THND_PER","M","2014-02",5282.35,
"AUS","EMP","WOMEN","THND_PER","M","2014-03",5299.325,
"AUS","EMP","WOMEN","THND_PER","M","2014-04",5301.841,
"AUS","EMP","WOMEN","THND_PER","M","2014-05",5303.135,
"AUS","EMP","WOMEN","THND_PER","M","2014-06",5313.549,
"AUS","EMP","WOMEN","THND_PER","M","2014-07",5317.258,
"AUS","EMP","WOMEN","THND_PER","M","2014-08",5316.242,
"AUS","EMP","WOMEN","THND_PER","M","2014-09",5321.803,
"AUS","EMP","WOMEN","THND_PER","M","2014-10",5313.647,
"AUS","EMP","WOMEN","THND_PER","M","2014-11",5292.489,
"AUS","EMP","WOMEN","THND_PER","M","2014-12",5336.2,
"AUS","EMP","WOMEN","THND_PER","M","2015-01",5343.052,
"AUS","EMP","WOMEN","THND_PER","M","2015-02",5375.79,
"AUS","EMP","WOMEN","THND_PER","M","2015-03",5372.73,
"AUS","EMP","WOMEN","THND_PER","M","2015-04",5387.943,
"AUS","EMP","WOMEN","THND_PER","M","2015-05",5417.822,
"AUS","EMP","WOMEN","THND_PER","M","2015-06",5425.446,
"AUS","EMP","WOMEN","THND_PER","M","2015-07",5433.895,
"AUS","EMP","WOMEN","THND_PER","M","2015-08",5455.023,
"AUS","EMP","WOMEN","THND_PER","M","2015-09",5463.113,
"AUS","EMP","WOMEN","THND_PER","M","2015-10",5502.56,
"AUS","EMP","WOMEN","THND_PER","M","2015-11",5531.583,
"AUS","EMP","WOMEN","THND_PER","M","2015-12",5526.286,
"AUS","EMP","WOMEN","THND_PER","M","2016-01",5515.716,
"AUS","EMP","WOMEN","THND_PER","M","2016-02",5542.514,
"AUS","EMP","WOMEN","THND_PER","M","2016-03",5548.783,
"AUS","EMP","WOMEN","THND_PER","M","2016-04",5565.683,
"AUS","EMP","WOMEN","THND_PER","M","2016-05",5553.481,
"AUS","EMP","WOMEN","THND_PER","M","2016-06",5574.659,
"AUS","EMP","WOMEN","THND_PER","M","2016-07",5580.884,
"AUS","EMP","WOMEN","THND_PER","M","2016-08",5567.689,
"AUS","EMP","WOMEN","THND_PER","M","2016-09",5574.395,
"AUS","EMP","WOMEN","THND_PER","M","2016-10",5578.967,
"AUS","EMP","WOMEN","THND_PER","M","2016-11",5596.688,
"AUS","EMP","WOMEN","THND_PER","M","2016-12",5600.738,
"AUS","EMP","WOMEN","THND_PER","M","2017-01",5620.053,
"AUS","EMP","WOMEN","THND_PER","M","2017-02",5610.424,
"AUS","EMP","WOMEN","THND_PER","M","2017-03",5648.297,
"AUS","EMP","WOMEN","THND_PER","M","2017-04",5654.5,
"AUS","EMP","WOMEN","THND_PER","M","2017-05",5685.671,
"AUS","EMP","WOMEN","THND_PER","M","2017-06",5719.222,
"AUS","EMP","WOMEN","THND_PER","M","2017-07",5717.518,
"AUS","EMP","WOMEN","THND_PER","M","2017-08",5760.425,
"AUS","EMP","WOMEN","THND_PER","M","2017-09",5781.055,
"AUS","EMP","WOMEN","THND_PER","M","2017-10",5788.113,
"AUS","EMP","WOMEN","THND_PER","M","2017-11",5810.617,
"AUS","EMP","WOMEN","THND_PER","M","2017-12",5846.723,
"AUS","EMP","WOMEN","THND_PER","M","2018-01",5839.705,
"AUS","EMP","WOMEN","THND_PER","M","2018-02",5854.945,
"AUS","EMP","WOMEN","THND_PER","M","2018-03",5871.004,
"AUS","EMP","WOMEN","THND_PER","M","2018-04",5876.639,
"AUS","EMP","WOMEN","THND_PER","M","2018-05",5869.172,
"AUS","EMP","WOMEN","THND_PER","M","2018-06",5920.968,
"AUS","EMP","WOMEN","THND_PER","M","2018-07",5889.68,
"AUS","EMP","WOMEN","THND_PER","M","2018-08",5906.481,
"AUS","EMP","WOMEN","THND_PER","M","2018-09",5913.972,
"AUS","EMP","WOMEN","THND_PER","M","2018-10",5944.574,
"AUS","EMP","WOMEN","THND_PER","M","2018-11",5958.035,
"AUS","EMP","WOMEN","THND_PER","M","2018-12",5962.279,
"AUS","EMP","WOMEN","THND_PER","M","2019-01",5979.097,
"AUS","EMP","WOMEN","THND_PER","M","2019-02",5999.48,
"AUS","EMP","WOMEN","THND_PER","M","2019-03",6007.584,
"AUS","EMP","WOMEN","THND_PER","M","2019-04",6045.961,
"AUS","EMP","WOMEN","THND_PER","M","2019-05",6020.941,
"AUS","EMP","WOMEN","THND_PER","M","2019-06",6037.331,
"AUS","EMP","WOMEN","THND_PER","M","2019-07",6050.333,
"AUS","EMP","WOMEN","THND_PER","M","2019-08",6090.495,
"AUS","EMP","WOMEN","THND_PER","M","2019-09",6117.176,
"AUS","EMP","WOMEN","THND_PER","M","2019-10",6112.717,
"AUS","EMP","WOMEN","THND_PER","M","2019-11",6120.07,
"AUS","EMP","WOMEN","THND_PER","M","2019-12",6138.239,
"AUS","EMP","WOMEN","THND_PER","M","2020-01",6158.909,
"AUS","EMP","WOMEN","THND_PER","M","2020-02",6166.142,
"AUS","EMP","WOMEN","THND_PER","M","2020-03",6163.229,
"AUS","EMP","WOMEN","THND_PER","M","2020-04",5837.931,
"AUS","EMP","WOMEN","THND_PER","M","2020-05",5675.964,
"AUS","EMP","WOMEN","THND_PER","M","2020-06",5819.406,
"AUS","EMP","WOMEN","THND_PER","M","2020-07",5871.998,
"AUS","EMP","WOMEN","THND_PER","M","2020-08",5973.841,
"AUS","EMP","WOMEN","THND_PER","M","2020-09",5962.318,
